ChipotleTweets,2023-03-27 16:54:09,@aemburrralert Thank you for you notifying us about this issue with your order. Could you please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-27 16:32:52,@ChipGogoBozo We're concerned to hear this. Will you please contact us at https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-27 15:42:19,@jubby72 We appreciate you reaching out. Please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-27 15:08:16,@RAYMONDCARRERO7 Well thank you -Chris
ChipotleTweets,2023-03-27 15:04:18,@801_Ute 🔥🔥 -Chris
ChipotleTweets,2023-03-27 14:57:41,@SQester Come get some -Chris
ChipotleTweets,2023-03-27 14:38:19,@Terenica Can you DM us more details? -Alex https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 04:31:57,@JayMox901 We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-27 04:30:17,@cjtrey_1 Can you shoot us a note here: https://t.co/X4lhMBXMRY so we can look into this for you? -Soph
ChipotleTweets,2023-03-27 04:23:21,@nolimitSarti Can you shoot us a note here: https://t.co/X4lhMBXMRY so we can look into this for you? -Soph
ChipotleTweets,2023-03-27 04:21:52,@Murphin_It Can you DM us? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 04:18:48,@Culkin00 Please share more with us so we can be in touch with you: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-27 03:59:46,@nurseaddison We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-27 03:44:43,@ChipotleSteals Can you DM us the email you contacted us with? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 03:41:39,@jeremyjhaul We're concerned to hear this. Can you please DM us more details? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-27 03:39:40,@ChiTownSports17 This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-26 22:21:15,@izzyyy_1994 That's a bummer. Can you DM us a few more details? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-26 22:19:55,@PutrNrd Can you shoot us a note here: https://t.co/X4lhMBXMRY so we can look into this for you? -Soph
ChipotleTweets,2023-03-26 04:53:00,@why_kg Please share more with us so we can be in touch with you: https://t.co/X4lhMBXf2q -Soph
ChipotleTweets,2023-03-26 04:51:30,@kryoymir We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-26 04:51:19,@ChiefGyk3D So sorry to hear that. Can you DM us? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-26 04:32:47,@HollyNurnberg Can you DM us a few more details? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-26 01:10:33,@JimmyRivera Will you please contact us at https://t.co/X4lhMBXMRY so we can follow up with you directly? -Soph
ChipotleTweets,2023-03-26 01:09:09,@vincenicholas Please share more with us so we can be in touch with you: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-26 01:08:55,@j0evans We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-26 01:07:32,@yjp_s Will you please contact us at https://t.co/X4lhMBXMRY so we can follow up with you directly? -Soph
ChipotleTweets,2023-03-26 01:05:22,@why_kg Please share more with us so we can be in touch with you: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-25 18:30:28,@samcurrier Thank you for you notifying us about this issue with your order. Could you please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-25 04:39:21,@redsoxjunkie57 Bummer. Can you DM us your email? -Soph https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-25 04:35:49,@complexanxiety We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-25 04:32:13,@MuhammadTameen Please share more with us so we can be in touch with you: https://t.co/X4lhMBXMRY -Soph
ChipotleTweets,2023-03-24 22:41:36,@Joleeann Oh no. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 22:00:42,@CarbonatedTwit Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Fia
ChipotleTweets,2023-03-24 21:01:38,@ateawholepizza Oh no. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 21:00:50,@JBieberBoy94 Can you DM us the location you ordered from so we can make this right? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 18:45:37,@kathryncurrier1 Could you DM us so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 18:43:49,@jacqserna Could you DM us more details so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 18:02:30,@SugarBabySass We’re concerned to hear this. Would you please share more here? https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 17:45:11,@KaPow_13 Thank you for you notifying us about this issue with your order experience. Could you please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-24 17:05:01,@PriincesssL Send us a message to https://t.co/xw5wqcgBsh and a member of our customer care team will be in touch with you to assist. -Sheldon
ChipotleTweets,2023-03-24 17:01:57,@RogelioRoger87 Could you dm us the email address you used for your order? -Sheldon https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 16:15:49,@smoothRhea Let us know a couple more details at https://t.co/xw5wqcgBsh and a member of our customer care team will be in touch. -Sheldon
ChipotleTweets,2023-03-24 14:35:41,@cavallilou That's not right. Could you DM us the email tied to your account so we can look into this? -Fia https://t.co/BptDR5x1Pf
ChipotleTweets,2023-03-24 03:26:40,@EPatipa We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 02:33:53,@cerezaa___ Oh no. Could you DM us the email tied to your order so we can help you out? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 02:08:28,@sweatyirl Not the chips though! Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Fia
ChipotleTweets,2023-03-24 01:59:38,@BaldThoughts We appreciate you reaching out. Please send us a message and we will contact you shortly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 01:54:35,@maggiesfarm76 Sorry to hear that. Will you please share more with us here: https://t.co/ltrG42w7NA so we can be in touch with you? -Fia
ChipotleTweets,2023-03-24 01:53:11,@BodyHeatLikeSel Will you please share more with us here: https://t.co/ltrG42w7NA so we can be in touch with you? -Fia
ChipotleTweets,2023-03-24 01:49:00,@limpwristsavior Could you DM us the email tied to your rewards account so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 01:39:44,@okthatsonpurr This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 01:26:40,@AwkwardPancake Could you DM us the email tied to your order so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 01:24:57,@trishalynne19 Sorry about that. Can you DM us the email address tied to your order? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 01:12:32,@_juliaramsey_ Could you DM us the email tied to your order so we can help you out? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 01:10:46,@sneadesai This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 00:50:38,@thewitchwithBPD Could you DM us more details so we can help you out? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 00:37:11,@JoeMcJoe11 We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-24 00:33:57,@nikil_ragav Oh no sorry about that. Could you DM us the email tied to your order so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-24 00:31:40,@JChrist3831 Couldn't agree more 🥰 -Fia
ChipotleTweets,2023-03-24 00:10:21,@StephenFrug Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Alex
ChipotleTweets,2023-03-24 00:02:41,@1Danny_Random Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Alex
ChipotleTweets,2023-03-23 23:59:08,@DblD75 Feel free to speak to a manager so they can address this in person. -Alex
ChipotleTweets,2023-03-23 23:57:50,@itsallenlucas Can you DM us so we can help? -Alex https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-23 23:35:24,@BrysonBarpenter Oh no. Can you DM us the location you ordered from so we can help? -Alex https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-23 23:20:56,@tha_real_cp Could you DM us so we can help you out? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-23 23:15:54,@artpoppls Will you please share more with us here: https://t.co/ltrG42w7NA so we can be in touch with you? -Fia
ChipotleTweets,2023-03-23 22:54:44,@vanessaj3179 We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-23 21:19:00,Introducing Chicken Al Pastor - a bold new flavor available today.
ChipotleTweets,2023-03-23 21:17:00,The all-new Chicken Al Pastor is so good you have to try it for yourself. Bring it home today.
ChipotleTweets,2023-03-23 21:15:09,@munchkin273 We would like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/ltrG42w7NA -Fia
ChipotleTweets,2023-03-23 21:14:55,@Go1MoreMile Oh no! Could you DM us the email tied to your order so we can look into this? -Fia https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-23 20:57:08,@hunttahh Someone from the correct department will be with you shortly -Chris
ChipotleTweets,2023-03-23 20:45:22,@hunttahh DM us -Chris
ChipotleTweets,2023-03-23 20:45:00,Introducing Chicken Al Pastor - a bold new flavor available today.
ChipotleTweets,2023-03-23 20:45:00,All new Chicken Al Pastor is sure to bring the flavor. Level up your order today.
ChipotleTweets,2023-03-23 20:45:00,Meet the new Chicken Al Pastor. Where Fire Meets Flavor.  Try it today for a limited time.
